"","GSM3151945","GSM3151946","GSM3151947","GSM3151948","GSM3151949","GSM3151950","GSM3151951","GSM3151952","GSM3151953","GSM3151954","GSM3151955","GSM3151956","GSM3151957","GSM3151958","GSM3151959","GSM3151960","GSM3151961","GSM3151962","GSM3151963","GSM3151964","GSM3151965","GSM3151966","GSM3151967","GSM3151968","GSM3151969","GSM3151970","GSM3151971","GSM3151972"
"hsa-miR-1255a",0,0,0,0,2,2.8073549220576,2.58496250072116,2,2.58496250072116,0,0,0,0,0,0,0,0,0,2.58496250072116,2,3,2,1,0,0,1,0,0
"hsa-miR-1255b-1-5p",0,0,0,0,2.32192809488736,1,2.58496250072116,1.58496250072116,2.32192809488736,2.32192809488736,0,0,0,0,0,0,0,0,2,1,2.32192809488736,0,1,2.8073549220576,0,0,0,0
"hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-5p",0,0,0,0,2.32192809488736,1,2.58496250072116,1.58496250072116,2.32192809488736,2.32192809488736,0,0,0,0,0,0,0,0,2,1,2.32192809488736,0,1,2.8073549220576,0,0,0,0
"hsa-miR-1256",0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1.58496250072116,1,0,0,0,0
"hsa-miR-1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1258",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"hsa-miR-125a-3p",0,0,0,0,3.70043971814109,4.90689059560852,3.4594316186373,3.16992500144231,3.8073549220576,2.8073549220576,0,0,0,0,0,0,0,0,3.4594316186373,4.16992500144231,3.8073549220576,3.32192809488736,3.16992500144231,3.16992500144231,1,0,0,0
"hsa-miR-125a-5p",5.97727992349992,4.95419631038687,3.90689059560852,4,8.13442632022093,9.5018371849023,8.35755200461808,7.70735913208088,8.29462074889163,6.6724253419715,2,0,0,0,3.8073549220576,4.52356195605701,1.58496250072116,5.85798099512757,8.69696752623429,8.62205181945638,8.83920378809694,8.21431912080077,6.96578428466209,8.72109918870719,4.85798099512757,4.58496250072116,0,0
"hsa-miR-125b-1-3p",0,1.58496250072116,0,0,2,1.58496250072116,2.58496250072116,2.32192809488736,3.4594316186373,2,4.52356195605701,0,0,1.58496250072116,0,0,1.58496250072116,1,1.58496250072116,2.32192809488736,2,2.8073549220576,0,0,0,0,0,2
"hsa-miR-125b-1-5p",5,5.20945336562895,1,3.32192809488736,4.70043971814109,5.78135971352466,4.8073549220576,4.52356195605701,5,3,1.58496250072116,0,1,0,1,0,0,4.85798099512757,4.58496250072116,4.32192809488736,5.24792751344359,4.75488750216347,3.32192809488736,4.64385618977472,2.8073549220576,3.8073549220576,0,0
"hsa-miR-125b-2-3p",4.4594316186373,4,1,1,4.70043971814109,4.32192809488736,4.85798099512757,4.08746284125034,4.75488750216347,3,1,0,0,0,7.4262647547021,4.08746284125034,6.74146698640115,5,3.90689059560852,4.32192809488736,4.70043971814109,4.16992500144231,3.8073549220576,4.8073549220576,5.88264304936184,2.32192809488736,0,0
"hsa-miR-125b-2-5p",5,5.20945336562895,1,3.32192809488736,4.70043971814109,5.78135971352466,4.8073549220576,4.52356195605701,5,3,1.58496250072116,0,1,0,1,0,0,4.85798099512757,4.58496250072116,4.32192809488736,5.24792751344359,4.75488750216347,3.32192809488736,4.64385618977472,2.8073549220576,3.8073549220576,0,0
"hsa-miR-126-3p",4.75488750216347,4.58496250072116,3.58496250072116,4.8073549220576,12.2333200827308,12.6899979714194,12.5435152161522,11.6073303137496,12.0310119074377,9.9469062744564,1.58496250072116,0,0,0,6.08746284125034,5.93073733756289,2.32192809488736,5.95419631038687,11.1686721181322,11.9520131648895,12.5999128421871,11.1541852092653,10.4252159032994,12.1551344548578,6.4594316186373,5.83289001416474,0,0
"hsa-miR-126-5p",7.22881869049588,7.09803208296053,5.83289001416474,8.71080643369935,16.2770149073149,16.9545371286451,16.6325124767587,15.8112492450397,16.1220595389008,14.2727026759725,2.32192809488736,0,1,0,7.79441586635011,9.75655632252409,1,9.68123841177781,15.5313814605163,16.1674573489687,16.3921329145446,15.5355791466598,15.2346677661926,16.2184118754346,7.59245703726808,8.11894107272351,0,0
"hsa-miR-1260a",2.32192809488736,2,0,2.32192809488736,5.39231742277876,7.70043971814109,6.58496250072116,6.71424551766612,5.52356195605701,3.90689059560852,1.58496250072116,0,0,0,0,3.16992500144231,0,3.8073549220576,5.95419631038687,6.28540221886225,7.16992500144231,5.35755200461808,4.58496250072116,5.93073733756289,2,2,0,0
"hsa-miR-1260b",2.58496250072116,2,1.58496250072116,3.32192809488736,6.85798099512757,8.79441586635011,7.97154355395077,7.98868468677217,6.5077946401987,5.58496250072116,2,0,0,0,0,3.90689059560852,0,3.8073549220576,7.6724253419715,7.76155123244448,8.62205181945638,7.35755200461808,6.04439411935845,7.35755200461808,1,2,0,0
"hsa-miR-1261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1266-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1266-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1268a",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
"hsa-miR-1268b",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
"hsa-miR-1269a",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1269b",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-127-3p",2.8073549220576,2.32192809488736,1,4.90689059560852,8.36194377373524,10.4888443464573,7.10852445677817,9.33315535031062,7.79441586635011,8.02790599656988,4.75488750216347,2,0,2.58496250072116,1,3,1,4.39231742277876,9.16741814583174,10.1369911120802,8.31288295528435,8.19475685442225,7.78135971352466,10.5840229402575,0,1,0,2.8073549220576
"hsa-miR-127-5p",0,0,0,0,3.4594316186373,4.39231742277876,2.8073549220576,3.58496250072116,3.58496250072116,1.58496250072116,1,0,0,0,1,0,0,0,3.90689059560852,3.8073549220576,3.90689059560852,2.8073549220576,2,4.4594316186373,0,0,0,0
"hsa-miR-1270",0,0,0,0,3.32192809488736,4.39231742277876,2.8073549220576,4.08746284125034,4.16992500144231,1.58496250072116,0,0,0,0,0,0,0,0,3.8073549220576,3.16992500144231,4.8073549220576,3.4594316186373,1,3,0,0,0,0
"hsa-miR-1271-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1271-5p",0,1,0,0,5.39231742277876,6.4594316186373,4.8073549220576,5,4.90689059560852,4.39231742277876,0,0,0,0,0,0,0,1,5.49185309632967,5.95419631038687,5.70043971814109,5,4.16992500144231,5.7279204545632,0,0,0,0
"hsa-miR-1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"hsa-miR-1273c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"hsa-miR-1273d",0,0,0,0,1,2.32192809488736,3,0,1,1,0,0,0,0,0,0,0,0,1.58496250072116,1,0,2.32192809488736,1,1.58496250072116,0,0,0,0
"hsa-miR-1273e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273f",0,0,0,0,2,0,2,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
"hsa-miR-1273g-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,1,1,0,1,0,0,0,0,0
"hsa-miR-1273g-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273h-3p",0,0,0,1,6.4594316186373,7.18982455888002,7.32192809488736,6.61470984411521,6.55458885167764,5.20945336562895,0,0,0,0,0,1.58496250072116,0,1.58496250072116,6.32192809488736,6.74146698640115,7.2667865406949,5.64385618977472,5.83289001416474,6.55458885167764,0,0,0,0
"hsa-miR-1273h-5p",0,0,0,0,6.22881869049588,6.4757334309664,6.39231742277876,5.08746284125034,5.85798099512757,4.4594316186373,0,0,0,0,0,0,0,0,5.08746284125034,5.35755200461808,5.88264304936184,4.90689059560852,4.16992500144231,5.24792751344359,0,0,0,0
"hsa-miR-1275",0,1,0,0,8.04984854945056,8.36194377373524,3.16992500144231,6.82017896241519,7.97727992349992,2,0,0,0,0,0,0,0,0,6.06608919045777,4.58496250072116,2.8073549220576,2,6.98868468677217,3.4594316186373,0,0,0,0
"hsa-miR-1276",0,0,0,0,0,1,1,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,0,0,0,0
"hsa-miR-1277-3p",0,0,0,0,2,1.58496250072116,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0
"hsa-miR-1277-5p",0,0,0,1,4.08746284125034,4.8073549220576,4.58496250072116,4,4,2.58496250072116,0,0,0,0,1,0,0,0,4.52356195605701,4.4594316186373,4.16992500144231,3.32192809488736,3,3.8073549220576,0,0,0,0
"hsa-miR-1278",0,0,0,0,1,1.58496250072116,1.58496250072116,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.58496250072116,2.58496250072116,0,0,0,0
"hsa-miR-1279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-1-3p",3.16992500144231,3,2.8073549220576,4.58496250072116,11.523561956057,12.3376219019925,12.4460494067166,11.2969162068793,11.6325408765469,10.3553510964248,1.58496250072116,0,0,0,3.16992500144231,4.52356195605701,0,4.08746284125034,11.5708044377245,11.5774288280357,12.5401280385821,11.4908508767403,10.0168082876866,11.8548683832602,2,4.39231742277876,0,0
"hsa-miR-128-1-5p",0,0,0,1.58496250072116,6.53915881110803,7.27612440527424,6.95419631038687,6.22881869049588,6.4093909361377,5.35755200461808,0,0,0,0,0,1.58496250072116,0,0,6.04439411935845,6.83289001416474,6.97727992349992,6.28540221886225,5.6724253419715,6.68650052718322,0,0,0,0
"hsa-miR-128-2-3p",3,3,2.8073549220576,4.24792751344359,11.4650561678312,12.2949078809537,12.4016795259825,11.2544381482673,11.5877775163282,10.3331553503106,1.58496250072116,0,0,0,3,4.32192809488736,0,4,11.526988205432,11.5347892114803,12.4578938373147,11.4589192069676,9.95419631038687,11.8121773055144,2,4.32192809488736,0,0
"hsa-miR-128-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1283-1",1,1.58496250072116,0,1,2,3,3,1,2.8073549220576,1.58496250072116,0,0,0,0,1.58496250072116,3,0,0,2.58496250072116,2.58496250072116,4,3.58496250072116,1,3.70043971814109,2,1,0,0
"hsa-miR-1283-2",1,1.58496250072116,0,1,2,3,3,1,2.8073549220576,1.58496250072116,0,0,0,0,1.58496250072116,3,0,0,2.58496250072116,2.58496250072116,4,3.58496250072116,1,3.70043971814109,2,1,0,0
"hsa-miR-1284",0,0,0,1,1.58496250072116,2,2,0,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,2,1.58496250072116,1.58496250072116,1,1.58496250072116,0,0,0,0
"hsa-miR-1285-1-3p",2,0,0,1,7.60733031374961,7.85174904141606,7.7279204545632,7,7.12928301694497,6.4093909361377,0,0,0,0,1,1,0,1.58496250072116,6.90689059560852,7.61470984411521,7.78135971352466,6.71424551766612,6.06608919045777,7.3037807481771,0,0,0,0
"hsa-miR-1285-1-5p",0,0,0,0,1.58496250072116,2.32192809488736,1,1.58496250072116,1.58496250072116,1,0,0,0,0,0,0,0,0,2.32192809488736,1.58496250072116,1.58496250072116,0,0,2.58496250072116,0,0,0,0
"hsa-miR-1285-2-3p",2,0,0,1,7.58496250072116,7.81378119121704,7.64385618977472,6.96578428466209,7.07681559705083,6.37503943134692,0,0,0,0,1,0,0,1.58496250072116,6.85798099512757,7.56985560833095,7.7279204545632,6.62935662007961,6.02236781302845,7.24792751344359,0,0,0,0
"hsa-miR-1286",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.58496250072116,0,0,0,0
"hsa-miR-1287-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1287-5p",1,0,0,0,7.35755200461808,7.07681559705083,6.37503943134692,6.22881869049588,7.15987133677839,5.39231742277876,0,0,0,0,0,0,0,1,6.2667865406949,6.4262647547021,6.96578428466209,6,5.39231742277876,6.28540221886225,0,0,0,0
"hsa-miR-1288-3p",0,0,0,0,1,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1288-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1289-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-1289-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-129-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-1-5p",0,0,0,0,1,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"hsa-miR-129-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-129-2-5p",0,0,0,0,1,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"hsa-miR-1290",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,1,1.58496250072116,0,0,0,0,0
"hsa-miR-1291",0,0,0,0,2.58496250072116,1.58496250072116,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"hsa-miR-1292-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1292-5p",0,0,0,0,3.32192809488736,3.16992500144231,3.4594316186373,2.32192809488736,2.32192809488736,1.58496250072116,0,0,0,0,0,0,0,0,3.8073549220576,2.58496250072116,2.32192809488736,1.58496250072116,1,2.58496250072116,0,0,0,0
"hsa-miR-1293",1,1,1.58496250072116,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1.58496250072116,0,0,1,0,0,0,0,0,0,0
"hsa-miR-1294",0,0,0,0,3.8073549220576,2.58496250072116,4.39231742277876,4.32192809488736,3.4594316186373,2.8073549220576,0,0,0,0,0,0,0,0,3.32192809488736,4,5.20945336562895,3.4594316186373,2,3.70043971814109,0,1,0,0
"hsa-miR-1295a",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1295b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1296-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-1296-5p",0,0,0,0,5.70043971814109,5.78135971352466,4.70043971814109,4.16992500144231,4.4594316186373,4,0,0,1,0,0,0,0,0,4.16992500144231,5.20945336562895,5.4594316186373,2.58496250072116,3.58496250072116,6.14974711950468,0,0,0,0
"hsa-miR-1297",0,0,0,0,1,2,1.58496250072116,1,2.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,1,1.58496250072116,1,0,0,0,0
"hsa-miR-1298-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1298-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1299",0,0,0,0,3.32192809488736,7.18982455888002,4.32192809488736,3,5.6724253419715,3.4594316186373,0,0,0,0,0,0,0,1,2.32192809488736,1.58496250072116,3.4594316186373,3.8073549220576,2.32192809488736,4.39231742277876,0,0,0,0
"hsa-miR-1301-3p",0,0,1,1,6.74146698640115,7.54689445988764,6.22881869049588,5.88264304936184,6.90689059560852,4.4594316186373,0,0,0,0,0,0,0,2,6.06608919045777,6.49185309632967,6.8703647195834,5.39231742277876,4.58496250072116,6.55458885167764,0,0,0,0
"hsa-miR-1301-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1302-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1303",1,0,0,0,2.8073549220576,1,1,1,2.32192809488736,2,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,2.32192809488736,1,1.58496250072116,0,0,0,0
"hsa-miR-1304-3p",1,0,0,2,6.89481776330794,8.12412131182919,7.89481776330794,6.8703647195834,7.11894107272351,5.97727992349992,1,0,0,0,0,1.58496250072116,0,3,7.21916852046216,7.07681559705083,7.6724253419715,7.23840473932508,6.08746284125034,7.45121111183233,0,2.8073549220576,0,0
"hsa-miR-1304-5p",0,0,0,0,0,1.58496250072116,2.8073549220576,0,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,2.32192809488736,1.58496250072116,0,1.58496250072116,0,0,0,0
"hsa-miR-1305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1306-3p",0,0,0,0,5.12928301694497,5.4594316186373,5.16992500144231,4.85798099512757,5.58496250072116,3.58496250072116,0,0,0,0,0,0,0,0,4.32192809488736,5.04439411935845,5.32192809488736,4.16992500144231,2.8073549220576,5.08746284125034,0,0,0,0
"hsa-miR-1306-5p",0,0,0,1,2.8073549220576,3.90689059560852,2.58496250072116,3,1.58496250072116,1,0,0,0,0,0,0,0,0,2.8073549220576,2.58496250072116,2.8073549220576,2.8073549220576,2.32192809488736,2,0,0,0,0
"hsa-miR-1307-3p",2.32192809488736,1.58496250072116,0,2.32192809488736,10.1774195379892,11.0654161346765,10.1072170755914,9.65284497300198,9.62205181945638,8.90388184573618,2.58496250072116,0,0,0,0,4.08746284125034,0,3.8073549220576,9.00281501560705,10.3014961949825,10.0279059965699,8.95128471496697,8.05528243550119,10.2131042196419,1,3.32192809488736,0,0
"hsa-miR-1307-5p",1,1.58496250072116,1,4.32192809488736,9.1006623390052,9.9915218460757,10.0484868739923,9.23840473932508,8.67948009950545,8.92184093707449,2.32192809488736,1.58496250072116,0,0,1,2.8073549220576,0,2.58496250072116,9.44294349584873,10.2737955992143,9.82336724004623,9.04439411935845,8.62570884306447,9.60362634498619,0,3,0,0
"hsa-miR-130a-3p",3.90689059560852,3.58496250072116,2,6.04439411935845,12.3009244909763,12.9968265280207,12.9203528554151,12.0003521774803,12.3742244261237,10.4072677642447,4.4594316186373,1,1.58496250072116,1,3,5.75488750216347,0,5.75488750216347,11.5550683913333,12.256503567433,12.2369111114446,11.9019981856685,10.6653359171852,12.0904432750816,2.8073549220576,5.52356195605701,0,1.58496250072116
"hsa-miR-130a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-130b-3p",0,0,0,4.16992500144231,11.0056245491939,11.6247954558602,11.7206717868256,10.7968507952672,11.1104833098162,9.92035285541508,2.32192809488736,0,0,1,0,3.32192809488736,0,3.8073549220576,10.8478403556307,11.3481748675356,11.5521887595571,10.6284455401372,9.82654848729091,11.2082343583398,0,4.16992500144231,0,1
"hsa-miR-130b-5p",0,1,1,1.58496250072116,3.90689059560852,4.75488750216347,5.78135971352466,4,4.08746284125034,3.4594316186373,0,0,0,0,0,2,0,2,4.39231742277876,4.85798099512757,6.2667865406949,4.58496250072116,3.4594316186373,5.32192809488736,1,2,0,0
"hsa-miR-132-3p",0,1,0,1,7.06608919045777,7.70043971814109,6.3037807481771,6.64385618977472,6.88264304936184,4.75488750216347,1,0,0,0,1,1,0,0,6.59991284218713,6.32192809488736,7.15987133677839,5.88264304936184,5.70043971814109,6.55458885167764,0,0,0,0
"hsa-miR-132-5p",1,0,0,0,2,2.58496250072116,2.32192809488736,0,2.32192809488736,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,0,2.32192809488736,1,0,2.32192809488736,0,0,0,0
"hsa-miR-1321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1323",3.16992500144231,1.58496250072116,2,2,4.8073549220576,4.24792751344359,5.90689059560852,3.90689059560852,4.8073549220576,5.16992500144231,0,0,0,0,2,3.58496250072116,0,3.8073549220576,4.4594316186373,3.4594316186373,6.02236781302845,5.49185309632967,2.58496250072116,4.08746284125034,4.70043971814109,2,0,0
"hsa-miR-1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-133a-1-3p",1,0,1,2,6.88264304936184,6.74146698640115,7.8073549220576,5.6724253419715,7.53138146051631,5.61470984411521,0,0,0,0,0,1.58496250072116,0,0,6.4594316186373,4,6.33985000288462,4.85798099512757,5.70043971814109,5.32192809488736,0,2,0,0
"hsa-miR-133a-1-5p",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-133a-2-3p",1,0,1,2,6.88264304936184,6.74146698640115,7.8073549220576,5.6724253419715,7.53138146051631,5.61470984411521,0,0,0,0,0,1.58496250072116,0,0,6.4594316186373,4,6.33985000288462,4.85798099512757,5.70043971814109,5.32192809488736,0,2,0,0
"hsa-miR-133a-2-5p",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-133b",0,0,0,0,3.32192809488736,3.4594316186373,3.90689059560852,1.58496250072116,3.32192809488736,2,0,0,0,0,0,0,0,0,3.16992500144231,1,2.8073549220576,1.58496250072116,2.32192809488736,2,0,0,0,0
"hsa-miR-134-3p",0,0,0,0,0,2.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2.58496250072116,1.58496250072116,2,1,0,2.58496250072116,0,0,0,0
"hsa-miR-134-5p",1,1,0,0,9.08480838780436,10.8447057644119,8.65105169117893,10.5651020783603,9.11374216604919,7.95419631038687,2.8073549220576,1,0,1,0,1,0,0,9.53332973230583,9.56985560833095,8.90689059560852,8.24317398347295,8.7176764230664,10.3498340914572,0,1,0,0
"hsa-miR-1343-3p",0,0,0,0,1.58496250072116,1.58496250072116,2.58496250072116,0,1,1.58496250072116,0,0,0,0,0,0,0,0,1,2.32192809488736,2.58496250072116,2.58496250072116,2,2.58496250072116,0,0,0,0
"hsa-miR-1343-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135a-1-3p",0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135a-1-5p",0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135a-2-5p",0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-135b-5p",0,0,0,1.58496250072116,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-136-3p",2.8073549220576,2.32192809488736,1.58496250072116,2.58496250072116,8.22881869049588,9.92035285541508,7.69348695749933,9.23840473932508,7.6724253419715,5.93073733756289,3.8073549220576,0,1,1,1.58496250072116,2.58496250072116,0,2.58496250072116,8.37068740680722,8.85174904141606,7.83289001416474,7.48381577726426,7.78790255939143,9.82017896241519,1,1.58496250072116,0,1
