"","GSM4292511","GSM4292512","GSM4292513","GSM4292514","GSM4292515","GSM4292516","GSM4292517","GSM4292518","GSM4292519","GSM4292520","GSM4292521","GSM4292522","GSM4292523","GSM4292524","GSM4292525","GSM4292526","GSM4292527","GSM4292528","GSM4292529","GSM4292530","GSM4292531","GSM4292532","GSM4292533","GSM4292534","GSM4292535","GSM4292536","GSM4292537","GSM4292538","GSM4292539"
"hsa-miR-328-3p",12.6677768383934,11.2485206049384,12.9706451822667,13.02669633425,13.2016644887114,13.1510165388922,11.9797824307031,9.17242750864548,13.0059753565004,11.6156296369681,12.0481462542196,11.1221809012598,10.1535520317081,11.1163439612375,11.6537407787066,11.7000061508829,7.8073549220576,13.2796105810525,13.6190736468177,12.587074277201,10.0375469539622,13.2522219129384,11.7473538294781,11.4173251176799,12.0937476627857,13.2381061374321,12.1842554954053,11.4189067312579,11.6724253419715
"hsa-miR-328-5p",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.58496250072116,0,1.58496250072116,1,0,0,1,0,1,0,0
"hsa-miR-329-3p",8.1548181090521,7.17990909001493,8.27612440527424,9.31061278165953,9.9614496943982,9.5077946401987,5.32192809488736,4.75488750216347,6.78135971352466,7.02236781302845,7.12928301694497,7.31288295528436,5.16992500144231,6.14974711950468,5.88264304936184,6.97727992349992,4,9.65463602852797,9.90689059560852,8.6724253419715,6.82017896241519,7.8703647195834,7.75488750216347,6.98868468677217,7.4262647547021,7.76818432477693,7.43462822763672,6.90689059560852,6.68650052718322
"hsa-miR-329-5p",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-330-3p",9.14465824283188,8.86418614465428,8.79116288855502,9.75822321472672,10.2360141919001,9.80413102118332,8.30833903013941,7.37503943134692,8.7279204545632,9.18982455888002,9.2336196767597,9.55650605467193,7.59991284218713,8.09803208296053,7.92481250360578,9.4757334309664,5.61470984411521,9.91139198784346,10.1124395067816,8.57742882803575,9.49984588708321,8.62935662007961,9.32418054661874,9.14210705730255,9.43045255166553,9.52160043972373,8.73131903102506,8.7176764230664,8.61102479730735
"hsa-miR-330-5p",7.59245703726808,7.18982455888002,7.91886323727459,7.81378119121704,8.08214904135387,7.3037807481771,6.44294349584873,4.08746284125034,5.78135971352466,6.94251450533924,6.82017896241519,7.70735913208088,4.4594316186373,6.89481776330794,6.62935662007961,7.33985000288462,3.4594316186373,7.69348695749933,8.10328780841202,6.65821148275179,8.12412131182919,7.40087943628218,6.84549005094437,6.94251450533924,7.21916852046216,7.38370429247405,6.95419631038687,6.70043971814109,7.21916852046216
"hsa-miR-331-3p",2.32192809488736,2.8073549220576,2,2,1.58496250072116,2,0,0,0,0,1.58496250072116,0,0,0,1,1,0,2,2,2,0,2,0,0,0,0,2,1,1
"hsa-miR-331-5p",3,4.32192809488736,3.32192809488736,3.8073549220576,4.75488750216347,3.70043971814109,2.58496250072116,0,2.58496250072116,2,2.8073549220576,3.70043971814109,1.58496250072116,3.32192809488736,2.8073549220576,1,1,4.32192809488736,4.70043971814109,3,4.52356195605701,3.16992500144231,3.70043971814109,3.58496250072116,3.70043971814109,2.32192809488736,2.32192809488736,2.32192809488736,3.32192809488736
"hsa-miR-335-3p",2.58496250072116,3.16992500144231,3,4.58496250072116,4.32192809488736,3.90689059560852,2,2.32192809488736,2.8073549220576,2.8073549220576,1,3,2,2.58496250072116,2,2.32192809488736,1,4.64385618977472,4.85798099512757,3.16992500144231,1.58496250072116,3.16992500144231,2.32192809488736,4,4,3.4594316186373,3,1,2
"hsa-miR-335-5p",5.52356195605701,5.4262647547021,5.4594316186373,7.08746284125034,7.94836723158468,7.18982455888002,3,1.58496250072116,1,4.24792751344359,4.52356195605701,4.85798099512757,1.58496250072116,3,2,4.24792751344359,1.58496250072116,7.16992500144231,7.63662462054365,6.4594316186373,4.95419631038687,5.08746284125034,2.58496250072116,2.58496250072116,2.8073549220576,3.16992500144231,4.08746284125034,4.39231742277876,3.8073549220576
"hsa-miR-337-3p",2.58496250072116,2.32192809488736,0,2,2.58496250072116,1.58496250072116,1.58496250072116,0,0,0,1,1.58496250072116,0,1,0,0,0,2.58496250072116,3.4594316186373,2.58496250072116,1,1,0,0,1,0,1,1,1
"hsa-miR-337-5p",1.58496250072116,2,2,3.16992500144231,4.90689059560852,3.16992500144231,0,0,0,1,0,2.8073549220576,0,1.58496250072116,1,1.58496250072116,0,3.58496250072116,4.32192809488736,3,1.58496250072116,3.16992500144231,2,1.58496250072116,1,1.58496250072116,2.32192809488736,2.32192809488736,2
"hsa-miR-338-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-5p",1.58496250072116,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,1,0,1,1,0,0,0,0,1,0
"hsa-miR-339-3p",6.16992500144231,7.63662462054365,6.22881869049588,5.70043971814109,6.90689059560852,5.8073549220576,2.32192809488736,1.58496250072116,2.32192809488736,3.8073549220576,4,5.52356195605701,1.58496250072116,3.4594316186373,2.58496250072116,4.39231742277876,2,6.18982455888002,6.58496250072116,5,5.49185309632967,6.28540221886225,4.52356195605701,4.08746284125034,4.52356195605701,4.24792751344359,5.08746284125034,4.8073549220576,4.24792751344359
"hsa-miR-339-5p",5.55458885167764,5.90689059560852,6.18982455888002,5.35755200461808,6.53915881110803,5.75488750216347,0,1,1.58496250072116,3.4594316186373,3.4594316186373,4.32192809488736,1.58496250072116,2.32192809488736,0,3.16992500144231,0,5.90689059560852,6.49185309632967,5.49185309632967,3.32192809488736,5.8073549220576,3.32192809488736,3,3.16992500144231,3.58496250072116,3.32192809488736,4.08746284125034,3.16992500144231
"hsa-miR-33a-3p",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-33a-5p",1,1,2.32192809488736,1.58496250072116,3,2.32192809488736,0,0,0,1.58496250072116,0,0,0,0,0,0,0,3.16992500144231,3.16992500144231,1,0,1.58496250072116,0,0,1,0,0,0,0
"hsa-miR-33b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-340-3p",2.32192809488736,1.58496250072116,0,1.58496250072116,2.58496250072116,1,1,0,1,1,1,1.58496250072116,1.58496250072116,0,0,2,0,1.58496250072116,3.4594316186373,1.58496250072116,2,1,2.32192809488736,1,2.8073549220576,0,1.58496250072116,0,2
"hsa-miR-340-5p",7.59991284218713,8.43462822763673,7.59991284218713,9.12412131182919,10.1510165388922,9.14720492494223,4.8073549220576,3,3.58496250072116,6.5077946401987,6.8073549220576,7.33985000288462,4.70043971814109,5.04439411935845,5.20945336562895,6.64385618977472,2.58496250072116,9.41574176829009,9.68999797141945,8.16490692667569,7.34872815423108,6.6724253419715,3,3.8073549220576,3.90689059560852,4.16992500144231,7.07681559705083,6.55458885167764,5.78135971352466
"hsa-miR-342-3p",4,7.97154355395077,3.8073549220576,5.61470984411521,5.93073733756289,5.95419631038687,3,1.58496250072116,4,2.58496250072116,2.32192809488736,2.58496250072116,3.32192809488736,3.32192809488736,1.58496250072116,3.16992500144231,0,6.18982455888002,6.4262647547021,5.4262647547021,2.8073549220576,4,3.8073549220576,2.58496250072116,3.16992500144231,4.58496250072116,3.32192809488736,3,3
"hsa-miR-342-5p",1,1,1,3.16992500144231,3.32192809488736,3,2,1,2,1.58496250072116,1.58496250072116,2.8073549220576,0,2,2.32192809488736,2,0,2.32192809488736,3,2,1.58496250072116,2.32192809488736,2,3.4594316186373,3.16992500144231,2.32192809488736,1.58496250072116,0,1.58496250072116
"hsa-miR-345-5p",1.58496250072116,1.58496250072116,1,2,4.16992500144231,2.8073549220576,0,0,0,0,2,1,1,0,0,0,0,3.90689059560852,2.32192809488736,1,1.58496250072116,1.58496250072116,2,2.32192809488736,1,2,0,1,0
"hsa-miR-346",3.8073549220576,3.58496250072116,2.58496250072116,4.32192809488736,4.52356195605701,4.16992500144231,1.58496250072116,1,2.8073549220576,2.58496250072116,2,1,0,1,2,2.8073549220576,1,4.90689059560852,4.8073549220576,3.32192809488736,1.58496250072116,3.58496250072116,2.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,1,1.58496250072116,2
"hsa-miR-34a-5p",1.58496250072116,2.32192809488736,2,1,2.58496250072116,3.16992500144231,0,0,0,0,1.58496250072116,1,0,0,0,0,0,1,3,2.8073549220576,2.58496250072116,1,0,0,1,0,1,0,0
"hsa-miR-34b-3p",2.58496250072116,6.4093909361377,3,1,2.58496250072116,2,1,1,2,1.58496250072116,1,1.58496250072116,2,3.58496250072116,0,2,0,2.58496250072116,3,2.8073549220576,0,2.32192809488736,2.58496250072116,4.24792751344359,4.08746284125034,4.52356195605701,2,1,3.90689059560852
"hsa-miR-34c-3p",3.58496250072116,5.24792751344359,3.8073549220576,3.8073549220576,4.8073549220576,4,1.58496250072116,0,2,2.32192809488736,2.8073549220576,3.90689059560852,2.32192809488736,3,2,3,1,4.24792751344359,4.4594316186373,3.58496250072116,1.58496250072116,3.32192809488736,4.16992500144231,4.95419631038687,4.95419631038687,4.39231742277876,2.58496250072116,3,3
"hsa-miR-34c-5p",4.70043971814109,6.68650052718322,4.4594316186373,5.39231742277876,5.88264304936184,5.78135971352466,3.16992500144231,2,1.58496250072116,3.70043971814109,2.8073549220576,3.90689059560852,2.32192809488736,3.58496250072116,3.90689059560852,2.8073549220576,2.8073549220576,5.39231742277876,5.78135971352466,4.75488750216347,5.55458885167764,4.70043971814109,4,3,3.32192809488736,4.4594316186373,4.08746284125034,4.16992500144231,4.24792751344359
"hsa-miR-3591-5p",0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"hsa-miR-3605-3p",1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.58496250072116,0
"hsa-miR-3605-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-3607-3p",0,0,0,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"hsa-miR-361-3p",5.12928301694497,6.4093909361377,4.90689059560852,5.20945336562895,5.58496250072116,5.4594316186373,3.90689059560852,4.90689059560852,5.93073733756289,5.04439411935845,5.12928301694497,5.7279204545632,5.08746284125034,6.20945336562895,5.08746284125034,5,0,5.95419631038687,6.33985000288462,4.85798099512757,5.4594316186373,5.6724253419715,7.13955135239879,6.88264304936184,6.8073549220576,7.07681559705083,5.04439411935845,4.75488750216347,5.7279204545632
"hsa-miR-361-5p",5.58496250072116,5.58496250072116,5.64385618977472,6.58496250072116,7.53138146051631,7.20945336562895,2.8073549220576,2.58496250072116,3.90689059560852,4.32192809488736,4,5,3,4.08746284125034,3.16992500144231,3.4594316186373,0,7.12928301694497,7.33985000288462,5.78135971352466,4.85798099512757,5.24792751344359,4.32192809488736,4.90689059560852,4.95419631038687,4.32192809488736,4.52356195605701,3.58496250072116,4.85798099512757
"hsa-miR-3611",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3613-3p",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,0,1.58496250072116,0,1,0,0,0,0,0,0,0
"hsa-miR-3614-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"hsa-miR-3615",2.58496250072116,3,3.16992500144231,3.8073549220576,4.58496250072116,2.58496250072116,1.58496250072116,0,3.58496250072116,1.58496250072116,2.58496250072116,3.4594316186373,1.58496250072116,4.08746284125034,3,3.16992500144231,0,4.39231742277876,3.90689059560852,2.32192809488736,0,3.58496250072116,2,3.90689059560852,5.61470984411521,4.32192809488736,2.58496250072116,1.58496250072116,2.58496250072116
"hsa-miR-362-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-363-3p",4.95419631038687,5.32192809488736,4.64385618977472,5.32192809488736,6.95419631038687,5.90689059560852,2.32192809488736,1.58496250072116,1.58496250072116,3.4594316186373,3.8073549220576,4.58496250072116,2,3.16992500144231,2.32192809488736,3.90689059560852,1,6.64385618977472,6.61470984411521,4.85798099512757,4.64385618977472,4.70043971814109,2.58496250072116,4.75488750216347,4.16992500144231,3,2.8073549220576,2.8073549220576,2
"hsa-miR-363-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"hsa-miR-3653-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1,2,0,1,0,0,0,0,0,0,1,0
"hsa-miR-365a-3p|hsa-miR-365b-3p",2,2.58496250072116,1,3.4594316186373,4,3,0,1.58496250072116,2.32192809488736,0,1,1,1,1.58496250072116,0,1,0,2.58496250072116,3.16992500144231,2.58496250072116,1,2,0,3.32192809488736,0,2.32192809488736,2.32192809488736,0,0
"hsa-miR-365a-5p",2,1.58496250072116,2.58496250072116,1.58496250072116,3,3.4594316186373,2,2.32192809488736,2.58496250072116,2.32192809488736,2.58496250072116,3,2.58496250072116,3.16992500144231,1.58496250072116,2.58496250072116,0,1,2.8073549220576,2,4.58496250072116,2,4.16992500144231,3.8073549220576,2.8073549220576,3.4594316186373,2.58496250072116,1.58496250072116,3.16992500144231
"hsa-miR-365b-5p",0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,0,1
"hsa-miR-3667-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3679-5p",0,0,0,0,0,0,1.58496250072116,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-369-3p",1,1,0,2.32192809488736,2.32192809488736,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,2,0,0,0,0,0,0,0,0,1,0
"hsa-miR-369-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"hsa-miR-370-3p",4.32192809488736,5.52356195605701,5.32192809488736,4.58496250072116,5.32192809488736,4.75488750216347,2.8073549220576,2.32192809488736,3,4,4.52356195605701,5.39231742277876,3,4.08746284125034,5.12928301694497,6.33985000288462,1.58496250072116,4.58496250072116,5.52356195605701,3.32192809488736,5.49185309632967,5.08746284125034,4.70043971814109,4.95419631038687,4.64385618977472,4.52356195605701,4.24792751344359,4.16992500144231,4.70043971814109
"hsa-miR-370-5p",3.16992500144231,1,3.4594316186373,3.16992500144231,3.58496250072116,3.8073549220576,4.08746284125034,1.58496250072116,2.8073549220576,1,2.32192809488736,4.16992500144231,2.8073549220576,3.4594316186373,2.58496250072116,3.16992500144231,1,3,4.32192809488736,2.58496250072116,5.28540221886225,3.32192809488736,4.90689059560852,4.58496250072116,4.16992500144231,5,2.58496250072116,3.4594316186373,3.4594316186373
"hsa-miR-372-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-374a-3p",0,0,0,0,1.58496250072116,2,0,0,1,1,0,1,0,0,1.58496250072116,1,0,0,2.8073549220576,1,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-374a-5p",3,3.8073549220576,2,3,4,3.16992500144231,0,0,0,0,0,0,0,0,0,1,0,3.32192809488736,4.39231742277876,3.16992500144231,0,1.58496250072116,0,0,0,0,0,1,0
"hsa-miR-374b-3p",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.58496250072116,0,0,0
"hsa-miR-374b-5p",1,3.90689059560852,0,1,2.8073549220576,1.58496250072116,0,0,1,0,1.58496250072116,0,0,0,0,1,0,2.32192809488736,4.4594316186373,1.58496250072116,1,1.58496250072116,0,1,1,1,0,0,0
"hsa-miR-375",4.24792751344359,4.85798099512757,4.08746284125034,5.12928301694497,5.24792751344359,4.4594316186373,4.8073549220576,3.16992500144231,5.08746284125034,4.32192809488736,4,4.4594316186373,3.32192809488736,4.85798099512757,4.58496250072116,4,1,4.85798099512757,4.95419631038687,4.8073549220576,6,4.08746284125034,6,5.61470984411521,5.4594316186373,5.6724253419715,5.08746284125034,4.64385618977472,4.85798099512757
"hsa-miR-376a-3p",0,4.16992500144231,0,1,1,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2,1.58496250072116,0,0,1,0,0,0,0,0,0
"hsa-miR-376a-5p",0,1,1,1,2.32192809488736,2.58496250072116,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"hsa-miR-376b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-376c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-377-3p",1.58496250072116,4.08746284125034,1,2.32192809488736,4.08746284125034,3.4594316186373,1,1,0,1,0,0,0,0,0,0,0,3.32192809488736,3.58496250072116,3.32192809488736,1,1.58496250072116,1,1.58496250072116,0,0,2,1,1
"hsa-miR-377-5p",3.70043971814109,3.8073549220576,2.8073549220576,3.58496250072116,3.8073549220576,3.58496250072116,0,0,0,0,1.58496250072116,2,0,0,0,1,0,1.58496250072116,3.8073549220576,2.32192809488736,1.58496250072116,2,1.58496250072116,2.32192809488736,0,1,1.58496250072116,0,0
"hsa-miR-378a-3p",10.3072008091408,9.9915218460757,10.6064052126978,10.4726908392428,11.0660891904578,10.5048189876328,9.5018371849023,7.72109918870718,9.06339508128851,10.0539258815311,10.2761244052742,11.0375469539622,8.30833903013941,9.74146698640115,9.27844945822048,9.98013957763916,6.18982455888002,10.7202442582876,10.8595347863827,9.41151098801207,11.0980320829605,10.5008418795569,10.0084286220706,10.2106713437856,10.1267044728432,9.92629599478111,10.0647427647503,9.71938882094208,9.72962074355304
"hsa-miR-378a-5p",2,3,2.58496250072116,2.58496250072116,3.8073549220576,2.8073549220576,0,0,1,1,1,2.32192809488736,0,0,1,1,0,2.58496250072116,2.58496250072116,1,1.58496250072116,2,1,1,1.58496250072116,0,2.32192809488736,1,0
"hsa-miR-378b",0,0,1.58496250072116,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"hsa-mir-378c",6.64385618977472,4.08746284125034,4.64385618977472,6.5077946401987,7.09803208296053,7.03342300153745,5.64385618977472,2,2.8073549220576,4.85798099512757,3.90689059560852,4.95419631038687,1,4.08746284125034,4.85798099512757,6.4757334309664,2.32192809488736,5.08746284125034,7.68650052718322,5.58496250072116,6.4757334309664,6.91886323727459,3.16992500144231,4.52356195605701,4,4.85798099512757,4.85798099512757,4.64385618977472,3.90689059560852
"hsa-miR-378c",3.58496250072116,3,4.08746284125034,3.8073549220576,4.16992500144231,3.16992500144231,2,0,2,2,1,3.16992500144231,1.58496250072116,1,1.58496250072116,1.58496250072116,0,4,3.8073549220576,2.58496250072116,1,3.90689059560852,1,0,1,1,3,2,2.32192809488736
"hsa-miR-378d",4.24792751344359,3.90689059560852,4.24792751344359,4.08746284125034,4,3.32192809488736,1,0,2.32192809488736,2.8073549220576,2,4.32192809488736,1.58496250072116,2.32192809488736,1.58496250072116,2.8073549220576,0,3.90689059560852,4.08746284125034,2,3.58496250072116,4,2.58496250072116,3,3.32192809488736,2.32192809488736,3,2,3.16992500144231
"hsa-miR-378e",3.32192809488736,2.8073549220576,3,3,3.16992500144231,2.8073549220576,1.58496250072116,0,0,2.32192809488736,2,3.70043971814109,2,1,2.32192809488736,2.32192809488736,1,3.16992500144231,3.58496250072116,2.58496250072116,3.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,3,2.8073549220576,2,1,2
"hsa-miR-378f",1.58496250072116,2.32192809488736,2,1.58496250072116,2.8073549220576,2,1.58496250072116,1,2,1,1,2.32192809488736,0,1.58496250072116,1,1.58496250072116,0,2,2,1,3,1.58496250072116,1.58496250072116,1,1,0,1.58496250072116,1.58496250072116,1.58496250072116
"hsa-miR-378g",5.35755200461808,4.16992500144231,5.52356195605701,5.95419631038687,6.3037807481771,6.02236781302845,6.16992500144231,4,5.58496250072116,6.20945336562895,5.64385618977472,7.05528243550119,4.32192809488736,6.4093909361377,5.6724253419715,6.68650052718322,2.32192809488736,6.24792751344359,5.93073733756289,4.64385618977472,7.95419631038687,5.78135971352466,6.44294349584873,6.35755200461808,6.55458885167764,6.24792751344359,5.88264304936184,5.55458885167764,5.97727992349992
"hsa-miR-378h",0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"hsa-miR-378i",1.58496250072116,1,1,1,2,2,1,0,1,0,0,1.58496250072116,0,0,1,0,0,1,2.32192809488736,1.58496250072116,1,1.58496250072116,1,1,1,0,0,0,0
"hsa-miR-378j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-379-3p",1.58496250072116,3.32192809488736,1,2.8073549220576,3.4594316186373,1.58496250072116,0,1,0,1,0,0,1,2.32192809488736,1,2,0,2.32192809488736,3.32192809488736,1.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2,2,3.16992500144231,1,2,2
"hsa-miR-379-5p",9.27146302790437,8.75822321472672,9.23122118071119,9.58308276750293,10.4563544151083,9.62935662007961,9.08480838780436,6.10852445677817,7.4093909361377,8.78463484555752,8.90086680798075,10.2491134527137,6.61470984411521,8.62205181945638,8.88569637333939,9.06608919045777,4.8073549220576,10.1006623390052,10.4948555844912,8.72109918870719,11.1761731491075,8.70735913208088,8.03342300153745,8.5077946401987,8.62935662007961,8.81057163474115,9.16992500144231,8.7714894695006,8.49185309632967
"hsa-miR-381-3p",12.3151495622563,13.0691140617739,12.4817994316658,12.539158811108,13.2683957935566,12.91288933623,10.2276159434142,9.58496250072116,10.0781508077346,10.9736973663054,10.7047682393626,12.1260591160707,10.3208005488816,12.1003338191265,10.7168194613299,11.0841440106151,7.4757334309664,13.3549380520814,13.2482240896685,11.8509681509824,14.079318104254,12.1045987535644,11.8185821774809,12.1919845133603,12.3506629883723,11.4918530963297,11.634357301138,11.4014128787142,12.3404064908533
"hsa-miR-381-5p",2,2.32192809488736,1,1.58496250072116,2.32192809488736,2.8073549220576,0,0,0,0,0,0,0,0,0,1,0,2,1.58496250072116,0,0,0,0,1,1,0,0,0,0
"hsa-miR-382-3p",1,4.16992500144231,1.58496250072116,1,2.32192809488736,2.32192809488736,1,0,0,0,1,2,0,1.58496250072116,2.8073549220576,0,1,0,1.58496250072116,1.58496250072116,3.32192809488736,1.58496250072116,1.58496250072116,0,1,1,0,1.58496250072116,2.8073549220576
"hsa-miR-382-5p",8.58496250072116,7.8703647195834,8.70043971814109,8.68999797141945,9.07146236255662,8.75488750216347,6.8703647195834,5.97727992349992,7.45121111183233,8.34872815423108,8.14465824283188,9.35755200461808,5.95419631038687,7.63662462054365,7.37503943134692,8.51175265376738,4.85798099512757,9.07948478382682,9.56033283421244,8.05528243550119,9.68474862042163,8.27612440527424,8.49984588708321,8.5077946401987,8.46352437327118,8.62935662007961,8.48381577726426,7.94251450533924,7.74819284958946
"hsa-miR-383-5p",4.58496250072116,5.8073549220576,4.95419631038687,5.32192809488736,5.61470984411521,5.35755200461808,2.8073549220576,1,2,2.32192809488736,3.70043971814109,4.24792751344359,1.58496250072116,1,0,4.64385618977472,1,4.58496250072116,6.4262647547021,4,3.70043971814109,4.24792751344359,2.8073549220576,0,3.4594316186373,2.58496250072116,3.90689059560852,3.8073549220576,2
"hsa-miR-384",2.58496250072116,6.82017896241519,3,4.70043971814109,5,4.8073549220576,0,1,0,0,2,1,0,1,0,0,0,4.58496250072116,5.61470984411521,3,2.58496250072116,3,1.58496250072116,0,0,0,2,2,0
"hsa-miR-3909",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3913-5p",1,0,1,0,2.32192809488736,1,0,0,0,0,0,0,0,0,1.58496250072116,1,0,1,0,0,0,2,0,2.58496250072116,0,1,0,0,0
"hsa-miR-3920",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3928-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3940-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-409-3p",5.93073733756289,7.72109918870718,6.08746284125034,7.03342300153745,7.05528243550119,6.79441586635011,7.20945336562895,4.8073549220576,6.16992500144231,6.16992500144231,5.90689059560852,6.53915881110803,4.70043971814109,5.90689059560852,7.94836723158468,7.67948009950545,3.4594316186373,7.08746284125034,7.75488750216347,5.90689059560852,6.96578428466209,6.16992500144231,7.98299357469431,7.4594316186373,7.66533591718518,7.93073733756289,6.82017896241519,6.52356195605701,5.4262647547021
"hsa-miR-409-5p",4.16992500144231,4.24792751344359,4.24792751344359,4.32192809488736,5.35755200461808,5.04439411935845,1,0,2,2.8073549220576,3.4594316186373,3.58496250072116,0,1.58496250072116,1.58496250072116,2.32192809488736,0,4.70043971814109,5.58496250072116,3.58496250072116,4.90689059560852,3.8073549220576,3.58496250072116,3.58496250072116,3,2.8073549220576,3,1.58496250072116,1
"hsa-miR-410-3p",9.45738087907253,8.49585502688717,9.54689445988764,9.5372184005386,10.4367115421372,10.2252074369435,6.56985560833095,4.08746284125034,4.85798099512757,7.14974711950468,7.01122725542325,7.91288933622996,4.70043971814109,5.64385618977472,5,7.05528243550119,4.08746284125034,10.1472049249422,10.4532706340106,9.04984854945056,7.45121111183233,8.68999797141945,5.7279204545632,5.75488750216347,6,5.95419631038687,7.35755200461808,6.8073549220576,6.06608919045777
"hsa-miR-410-5p",1,1.58496250072116,3,2.8073549220576,3,3,1.58496250072116,1,1,2,2.32192809488736,2.8073549220576,0,2,2,3.32192809488736,1,2.8073549220576,3.4594316186373,1.58496250072116,3.58496250072116,2.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116,3,1.58496250072116,1.58496250072116,0
"hsa-miR-411-3p",3.16992500144231,3.32192809488736,2.8073549220576,4.52356195605701,5,4.8073549220576,0,1,1,2.32192809488736,1.58496250072116,2.8073549220576,0,3.16992500144231,2.32192809488736,1.58496250072116,0,4.64385618977472,5.52356195605701,4.08746284125034,2.58496250072116,2.32192809488736,3,1.58496250072116,2.8073549220576,3.4594316186373,2.58496250072116,3,3.32192809488736
"hsa-miR-411-5p",6.04439411935845,5.58496250072116,6,6.97727992349992,7.70735913208088,7.22881869049588,4.16992500144231,3,2.8073549220576,4.85798099512757,4.85798099512757,6.4093909361377,2.32192809488736,4.58496250072116,3.90689059560852,4.8073549220576,1.58496250072116,7.56224242422107,8.01680828768655,6.58496250072116,6.84549005094437,5.24792751344359,4,4.58496250072116,4.52356195605701,4.39231742277876,5.16992500144231,4.90689059560852,4.16992500144231
